
    时间      车速      一轮横向位移   二轮横向位移   三轮横向位移   四轮横向位移   一轮垂向位移   二轮垂向位移   三轮垂向位移   四轮垂向位移   一轮侧滚角位移   二轮侧滚角位移   三轮侧滚角位移   四轮侧滚角位移   一轮冲角位移   二轮冲角位移   三轮冲角位移   六轮冲角位移
       m             s               mm             mm             mm             mm             mm             mm             mm             mm              o              o              o              o              o              o              o              o

 0.15382066E+02 0.34182368E+03 -.97082428E+01 -.42034812E+01 -.95351085E+01 -.39635396E+01 0.67338995E+00 0.11509357E+01 0.68557012E+00 0.11557779E+01 0.73233210E-01 0.26605596E-01 0.72559513E-01 0.24531876E-01 0.15745304E+00 -.40348166E-01 0.14516578E+00 -.50124366E-01
 0.15382786E+02 0.34183968E+03 -.97082362E+01 -.42034760E+01 -.95351087E+01 -.39635370E+01 0.67339101E+00 0.11509354E+01 0.68557028E+00 0.11557780E+01 0.73233160E-01 0.26605607E-01 0.72559569E-01 0.24531920E-01 0.15745298E+00 -.40348171E-01 0.14516587E+00 -.50124287E-01
 0.15383506E+02 0.34185568E+03 -.97082295E+01 -.42034708E+01 -.95351088E+01 -.39635343E+01 0.67339202E+00 0.11509351E+01 0.68557051E+00 0.11557782E+01 0.73233110E-01 0.26605618E-01 0.72559623E-01 0.24531965E-01 0.15745293E+00 -.40348175E-01 0.14516597E+00 -.50124209E-01
 0.15384226E+02 0.34187168E+03 -.97082229E+01 -.42034655E+01 -.95351081E+01 -.39635317E+01 0.67339299E+00 0.11509348E+01 0.68557082E+00 0.11557784E+01 0.73233060E-01 0.26605628E-01 0.72559673E-01 0.24532008E-01 0.15745289E+00 -.40348179E-01 0.14516606E+00 -.50124131E-01
 0.15384946E+02 0.34188768E+03 -.97082162E+01 -.42034602E+01 -.95351082E+01 -.39635290E+01 0.67339392E+00 0.11509344E+01 0.68557118E+00 0.11557787E+01 0.73233010E-01 0.26605639E-01 0.72559727E-01 0.24532051E-01 0.15745285E+00 -.40348182E-01 0.14516614E+00 -.50124052E-01
 0.15385666E+02 0.34190368E+03 -.97082095E+01 -.42034549E+01 -.95351085E+01 -.39635262E+01 0.67339483E+00 0.11509340E+01 0.68557160E+00 0.11557791E+01 0.73232960E-01 0.26605649E-01 0.72559779E-01 0.24532093E-01 0.15745281E+00 -.40348185E-01 0.14516623E+00 -.50123974E-01
 0.15386386E+02 0.34191968E+03 -.97082027E+01 -.42034495E+01 -.95351092E+01 -.39635238E+01 0.67339573E+00 0.11509336E+01 0.68557206E+00 0.11557795E+01 0.73232909E-01 0.26605659E-01 0.72559832E-01 0.24532134E-01 0.15745279E+00 -.40348187E-01 0.14516631E+00 -.50123895E-01
 0.15387106E+02 0.34193568E+03 -.97081959E+01 -.42034441E+01 -.95351081E+01 -.39635212E+01 0.67339665E+00 0.11509332E+01 0.68557258E+00 0.11557799E+01 0.73232857E-01 0.26605669E-01 0.72559875E-01 0.24532175E-01 0.15745277E+00 -.40348189E-01 0.14516639E+00 -.50123816E-01
 0.15387826E+02 0.34195168E+03 -.97081891E+01 -.42034387E+01 -.95351097E+01 -.39635184E+01 0.67339760E+00 0.11509328E+01 0.68557305E+00 0.11557804E+01 0.73232803E-01 0.26605678E-01 0.72559934E-01 0.24532217E-01 0.15745275E+00 -.40348191E-01 0.14516646E+00 -.50123737E-01
 0.15388546E+02 0.34196768E+03 -.97081822E+01 -.42034332E+01 -.95351093E+01 -.39635158E+01 0.67339858E+00 0.11509325E+01 0.68557358E+00 0.11557808E+01 0.73232749E-01 0.26605686E-01 0.72559982E-01 0.24532257E-01 0.15745274E+00 -.40348193E-01 0.14516653E+00 -.50123658E-01
 0.15389266E+02 0.34198368E+03 -.97081752E+01 -.42034277E+01 -.95351098E+01 -.39635133E+01 0.67339962E+00 0.11509322E+01 0.68557407E+00 0.11557813E+01 0.73232693E-01 0.26605694E-01 0.72560032E-01 0.24532298E-01 0.15745274E+00 -.40348195E-01 0.14516659E+00 -.50123578E-01
 0.15389986E+02 0.34199968E+03 -.97081683E+01 -.42034222E+01 -.95351098E+01 -.39635106E+01 0.67340072E+00 0.11509319E+01 0.68557454E+00 0.11557817E+01 0.73232635E-01 0.26605701E-01 0.72560083E-01 0.24532339E-01 0.15745274E+00 -.40348197E-01 0.14516666E+00 -.50123498E-01
 0.15390706E+02 0.34201568E+03 -.97081614E+01 -.42034167E+01 -.95351092E+01 -.39635080E+01 0.67340189E+00 0.11509318E+01 0.68557500E+00 0.11557821E+01 0.73232576E-01 0.26605708E-01 0.72560130E-01 0.24532380E-01 0.15745275E+00 -.40348198E-01 0.14516671E+00 -.50123418E-01
 0.15391426E+02 0.34203168E+03 -.97081542E+01 -.42034110E+01 -.95351109E+01 -.39635055E+01 0.67340314E+00 0.11509317E+01 0.68557536E+00 0.11557824E+01 0.73232515E-01 0.26605714E-01 0.72560187E-01 0.24532421E-01 0.15745275E+00 -.40348200E-01 0.14516677E+00 -.50123337E-01
 0.15392146E+02 0.34204768E+03 -.97081472E+01 -.42034054E+01 -.95351101E+01 -.39635029E+01 0.67340448E+00 0.11509316E+01 0.68557572E+00 0.11557827E+01 0.73232452E-01 0.26605719E-01 0.72560233E-01 0.24532462E-01 0.15745276E+00 -.40348202E-01 0.14516682E+00 -.50123256E-01
 0.15392866E+02 0.34206368E+03 -.97081401E+01 -.42033997E+01 -.95351105E+01 -.39635003E+01 0.67340590E+00 0.11509317E+01 0.68557600E+00 0.11557829E+01 0.73232387E-01 0.26605724E-01 0.72560284E-01 0.24532503E-01 0.15745277E+00 -.40348204E-01 0.14516687E+00 -.50123174E-01
 0.15393586E+02 0.34207968E+03 -.97081330E+01 -.42033940E+01 -.95351115E+01 -.39634979E+01 0.67340741E+00 0.11509318E+01 0.68557619E+00 0.11557831E+01 0.73232321E-01 0.26605728E-01 0.72560337E-01 0.24532543E-01 0.15745279E+00 -.40348206E-01 0.14516692E+00 -.50123092E-01
 0.15394306E+02 0.34209568E+03 -.97081258E+01 -.42033883E+01 -.95351113E+01 -.39634953E+01 0.67340901E+00 0.11509320E+01 0.68557632E+00 0.11557832E+01 0.73232253E-01 0.26605732E-01 0.72560386E-01 0.24532584E-01 0.15745280E+00 -.40348208E-01 0.14516697E+00 -.50123009E-01
 0.15395026E+02 0.34211168E+03 -.97081187E+01 -.42033825E+01 -.95351120E+01 -.39634928E+01 0.67341070E+00 0.11509323E+01 0.68557636E+00 0.11557832E+01 0.73232183E-01 0.26605735E-01 0.72560439E-01 0.24532625E-01 0.15745281E+00 -.40348210E-01 0.14516702E+00 -.50122926E-01
 0.15395746E+02 0.34212768E+03 -.97081114E+01 -.42033767E+01 -.95351120E+01 -.39634904E+01 0.67341247E+00 0.11509326E+01 0.68557633E+00 0.11557832E+01 0.73232112E-01 0.26605738E-01 0.72560488E-01 0.24532665E-01 0.15745281E+00 -.40348212E-01 0.14516707E+00 -.50122843E-01
 0.15396466E+02 0.34214368E+03 -.97081043E+01 -.42033709E+01 -.95351125E+01 -.39634878E+01 0.67341431E+00 0.11509330E+01 0.68557621E+00 0.11557830E+01 0.73232039E-01 0.26605739E-01 0.72560542E-01 0.24532706E-01 0.15745282E+00 -.40348214E-01 0.14516712E+00 -.50122759E-01
 0.15397186E+02 0.34215968E+03 -.97080970E+01 -.42033650E+01 -.95351118E+01 -.39634854E+01 0.67341621E+00 0.11509335E+01 0.68557605E+00 0.11557828E+01 0.73231965E-01 0.26605741E-01 0.72560587E-01 0.24532747E-01 0.15745282E+00 -.40348216E-01 0.14516717E+00 -.50122675E-01
 0.15397906E+02 0.34217568E+03 -.97080898E+01 -.42033592E+01 -.95351131E+01 -.39634829E+01 0.67341816E+00 0.11509340E+01 0.68557576E+00 0.11557826E+01 0.73231889E-01 0.26605742E-01 0.72560644E-01 0.24532787E-01 0.15745281E+00 -.40348217E-01 0.14516723E+00 -.50122590E-01
 0.15398626E+02 0.34219168E+03 -.97080826E+01 -.42033533E+01 -.95351133E+01 -.39634804E+01 0.67342016E+00 0.11509345E+01 0.68557543E+00 0.11557822E+01 0.73231813E-01 0.26605742E-01 0.72560697E-01 0.24532828E-01 0.15745280E+00 -.40348219E-01 0.14516728E+00 -.50122506E-01
 0.15399346E+02 0.34220768E+03 -.97080754E+01 -.42033474E+01 -.95351132E+01 -.39634779E+01 0.67342218E+00 0.11509350E+01 0.68557506E+00 0.11557819E+01 0.73231737E-01 0.26605742E-01 0.72560745E-01 0.24532869E-01 0.15745279E+00 -.40348220E-01 0.14516734E+00 -.50122421E-01
 0.15400066E+02 0.34222368E+03 -.97080681E+01 -.42033415E+01 -.95351125E+01 -.39634755E+01 0.67342422E+00 0.11509356E+01 0.68557465E+00 0.11557815E+01 0.73231659E-01 0.26605741E-01 0.72560792E-01 0.24532909E-01 0.15745277E+00 -.40348220E-01 0.14516741E+00 -.50122336E-01
 0.15400786E+02 0.34223968E+03 -.97080609E+01 -.42033355E+01 -.95351133E+01 -.39634730E+01 0.67342625E+00 0.11509361E+01 0.68557417E+00 0.11557810E+01 0.73231582E-01 0.26605740E-01 0.72560845E-01 0.24532950E-01 0.15745274E+00 -.40348220E-01 0.14516748E+00 -.50122251E-01
 0.15401506E+02 0.34225568E+03 -.97080537E+01 -.42033296E+01 -.95351132E+01 -.39634705E+01 0.67342827E+00 0.11509367E+01 0.68557369E+00 0.11557806E+01 0.73231505E-01 0.26605739E-01 0.72560895E-01 0.24532990E-01 0.15745271E+00 -.40348220E-01 0.14516755E+00 -.50122166E-01
 0.15402226E+02 0.34227168E+03 -.97080465E+01 -.42033236E+01 -.95351131E+01 -.39634680E+01 0.67343025E+00 0.11509372E+01 0.68557320E+00 0.11557801E+01 0.73231428E-01 0.26605737E-01 0.72560944E-01 0.24533030E-01 0.15745267E+00 -.40348219E-01 0.14516762E+00 -.50122081E-01
 0.15402946E+02 0.34228768E+03 -.97080393E+01 -.42033176E+01 -.95351150E+01 -.39634655E+01 0.67343220E+00 0.11509377E+01 0.68557267E+00 0.11557797E+01 0.73231351E-01 0.26605735E-01 0.72561003E-01 0.24533070E-01 0.15745263E+00 -.40348217E-01 0.14516771E+00 -.50121996E-01
 0.15403666E+02 0.34230368E+03 -.97080321E+01 -.42033117E+01 -.95351150E+01 -.39634630E+01 0.67343409E+00 0.11509381E+01 0.68557219E+00 0.11557792E+01 0.73231275E-01 0.26605732E-01 0.72561053E-01 0.24533110E-01 0.15745259E+00 -.40348214E-01 0.14516779E+00 -.50121911E-01
