Time,latitude_deg,longitude_deg
s,,
258.8,35.0082730555556,139.009967222222
259,35.0082369444444,139.009965833333
259.2,35.0082013888889,139.009966666667
259.4,35.0081661111111,139.0099675
259.6,35.0081305555556,139.009968333333
259.8,35.0080952777778,139.009969166667
260,35.0080608333333,139.009969722222
260.2,35.0080277777778,139.009969722222
260.4,35.0079947222222,139.00997
260.6,35.0079619444445,139.009970277778
260.8,35.0079288888889,139.009970277778
261,35.0078966666667,139.009970555556
261.2,35.0078655555556,139.009970277778
261.4,35.0078347222222,139.00997
261.6,35.0078036111111,139.009969722222
261.8,35.0077727777778,139.009969722222
262,35.0077405555556,139.009969722222
262.2,35.0077069444445,139.009969722222
262.4,35.0076733333333,139.00997
262.6,35.0076397222222,139.009970277778
262.8,35.0076061111111,139.009970277778
263,35.0075725,139.009973055556
263.2,35.0075386111111,139.009978611111
263.4,35.007505,139.009984444444
263.6,35.0074711111111,139.009990277778
263.8,35.0074372222222,139.009996111111
264,35.0074041666667,139.010000555556
264.2,35.0073719444445,139.010003055556
264.4,35.0073397222222,139.010005277778
264.6,35.0073075,139.010007777778
264.8,35.0072752777778,139.01001
265,35.0072430555556,139.010011944444
265.2,35.0072105555556,139.010013055556
265.4,35.0071783333333,139.010013888889
265.6,35.0071458333333,139.010015
265.8,35.0071136111111,139.010015833333
266,35.00708,139.010015833333
266.2,35.007045,139.010014444444
266.4,35.00701,139.010013055556
266.6,35.006975,139.010011666667
266.8,35.00694,139.010010277778
267,35.0069055555556,139.010006666667
267.2,35.0068719444444,139.010000277778
267.4,35.0068383333333,139.009993611111
267.6,35.0068047222222,139.009986944444
267.8,35.0067711111111,139.009980277778
268,35.0067383333333,139.009976388889
268.2,35.0067066666667,139.009975833333
268.4,35.0066747222222,139.009975555556
268.6,35.0066430555556,139.009975277778
268.8,35.0066111111111,139.009974722222
269,35.0065788888889,139.009974444444
269.2,35.0065455555556,139.009973888889
269.4,35.0065122222222,139.009973611111
269.6,35.0064791666667,139.009973055556
269.8,35.0064458333333,139.009972777778
270,35.0064116666667,139.009974444444
270.2,35.0063758333333,139.009978888889
270.4,35.00634,139.009983055556
270.6,35.0063041666667,139.0099875
270.8,35.0062683333333,139.009991944444
271,35.0062313888889,139.009996111111
271.2,35.0061922222222,139.010000277778
271.4,35.0061533333333,139.010004166667
271.6,35.0061144444444,139.010008055556
271.8,35.0060752777778,139.010012222222
272,35.0060383333333,139.010013888889
272.2,35.0060038888889,139.0100125
272.4,35.0059694444445,139.010011111111
272.6,35.005935,139.010009722222
272.8,35.0059005555556,139.010008333333
273,35.005865,139.010008888889
273.2,35.0058277777778,139.010011666667
273.4,35.0057905555556,139.010014722222
273.6,35.0057536111111,139.010017777778
273.8,35.0057163888889,139.010020833333
274,35.0056797222222,139.010020555556
274.2,35.0056436111111,139.010015555556
274.4,35.0056075,139.010010555556
274.6,35.0055716666667,139.010005555556
274.8,35.0055355555556,139.010000555556
275,35.0055002777778,139.009996111111
275.2,35.0054663888889,139.0099925
275.4,35.0054325,139.009988888889
275.6,35.0053983333333,139.009985277778
275.8,35.0053644444445,139.009981666667
276,35.0053302777778,139.009978333333
276.2,35.0052958333333,139.009975277778
276.4,35.0052613888889,139.009972222222
276.6,35.0052269444445,139.009969166667
276.8,35.0051927777778,139.009966388889
277,35.0051586111111,139.009962777778
277.2,35.0051255555556,139.009958333333
277.4,35.0050922222222,139.009953888889
277.6,35.0050591666667,139.009949444444
277.8,35.0050258333333,139.009945
278,35.0049922222222,139.00994
278.2,35.0049577777778,139.009933333333
278.4,35.0049233333333,139.009926944444
278.6,35.0048891666667,139.009920555556
278.8,35.0048547222222,139.009914166667
279,35.0048205555556,139.0099075
279.2,35.0047869444445,139.009900555556
279.4,35.0047535277778,139.009893611111
279.6,35.0047197222222,139.009886666667
279.8,35.0046861111111,139.009879722222
280,35.0046516666667,139.009873333333
280.2,35.0046155555556,139.009868333333
280.4,35.0045797222222,139.009863333333
280.6,35.0045436111111,139.009858333333
280.8,35.0045075,139.009853333333
281,35.0044730555556,139.00985
281.2,35.0044405555556,139.009848333333
281.4,35.0044083333333,139.009846666667
281.6,35.0043758333333,139.009845
281.8,35.0043436111111,139.009843333333
282,35.0043105555556,139.009840555556
282.2,35.0042769444444,139.009835555556
282.4,35.0042433333333,139.009830555556
282.6,35.0042097222222,139.009825555556
282.8,35.0041761111111,139.009820555556
283,35.0041413888889,139.009813611111
283.2,35.004105,139.009804444444
283.4,35.0040686111111,139.009795277778
283.6,35.0040322222222,139.009786111111
283.8,35.0039958333333,139.009776944444
284,35.0039602777778,139.009769444444
284.2,35.0039255555556,139.009764444444
284.4,35.0038908333333,139.009759444444
284.6,35.0038563888889,139.009754444444
284.8,35.0038216666667,139.009749444444
285,35.0037858333333,139.009744444444
285.2,35.0037480555556,139.009739722222
285.4,35.0037102777778,139.009735
285.6,35.0036725,139.00973
285.8,35.0036347222222,139.009725277778
286,35.0035986111111,139.009718611111
286.2,35.003565,139.009709444444
286.4,35.0035313888889,139.009700277778
286.6,35.0034977777778,139.009691111111
286.8,35.0034641666667,139.009681944444
287,35.0034306944445,139.009672222222
287.2,35.0033963888889,139.009662222222
287.4,35.0033625,139.009651944444
287.6,35.0033283333333,139.009641666667
287.8,35.0032944444444,139.009631388889
288,35.0032602777778,139.009620833333
288.2,35.0032258333333,139.009609166667
288.4,35.0031913888889,139.0095975
288.6,35.0031569444444,139.009585833333
288.8,35.0031227777778,139.009574444444
289,35.0030888888889,139.009563055556
289.2,35.0030558333333,139.0095525
289.4,35.0030227777778,139.009541944444
289.6,35.0029897222222,139.009531388889
289.8,35.0029569444444,139.009520833333
290,35.0029227777778,139.00951
290.2,35.0028872222222,139.009498888889
290.4,35.0028516666667,139.009488055556
290.6,35.0028158333333,139.009476944444
290.8,35.0027802777778,139.009465833333
291,35.0027458333333,139.009454444444
291.2,35.0027127777778,139.009441944444
291.4,35.0026797222222,139.009429444444
291.6,35.0026469444445,139.009417222222
291.8,35.0026138888889,139.009404722222
292,35.0025819444445,139.009391388889
292.2,35.0025519444444,139.009376944444
292.4,35.0025219444445,139.009362222222
292.6,35.0024919444445,139.009347777778
292.8,35.0024619444444,139.009333055556
293,35.0024325,139.009317222222
293.2,35.0024036111111,139.0093
293.4,35.0023744444444,139.0092825
293.6,35.0023455555556,139.009265
293.8,35.0023163888889,139.009247777778
294,35.0022861111111,139.0092325
294.2,35.0022536111111,139.009220555556
294.4,35.0022213888889,139.009208611111
294.6,35.0021888888889,139.009196666667
294.8,35.0021563888889,139.009184444444
295,35.0021238888889,139.009172222222
295.2,35.0020913888889,139.009159722222
295.4,35.0020588888889,139.009147222222
295.6,35.0020261111111,139.009134444444
295.8,35.0019936111111,139.009121944444
296,35.0019611111111,139.009109722222
296.2,35.0019283333333,139.009098055556
296.4,35.0018958333333,139.009086388889
296.6,35.0018633333333,139.009075
296.8,35.0018305555556,139.009063333333
297,35.0017972222222,139.009051111111
297.2,35.0017622222222,139.009038333333
297.4,35.0017275,139.009025555556
297.6,35.0016927777778,139.009012777778
297.8,35.0016577777778,139.009
298,35.0016236111111,139.008987777778
298.2,35.00159,139.008976666667
298.4,35.0015563888889,139.008965555556
298.6,35.0015227777778,139.008954166667
298.8,35.0014891666667,139.008943055556
299,35.0014561111111,139.008930833333
299.2,35.0014241666667,139.008916944444
299.4,35.0013922222222,139.008903333333
299.6,35.0013602777778,139.008889444444
299.8,35.0013283333333,139.008875555556
300,35.0012955555556,139.0088625
300.2,35.0012619444445,139.00885
300.4,35.0012283333333,139.0088375
300.6,35.0011947222222,139.008825277778
300.8,35.0011611111111,139.008812777778
301,35.0011263888889,139.008800277778
301.2,35.0010902777778,139.008787777778
301.4,35.0010541666667,139.008775
301.6,35.0010177777778,139.0087625
301.8,35.0009816666667,139.00875
302,35.0009455555556,139.008737777778
302.2,35.0009097222222,139.008726111111
302.4,35.0008736111111,139.008714444444
302.6,35.0008375,139.008702777778
302.8,35.0008016666667,139.008691388889
303,35.0007665,139.008679444444
303.2,35.0007327777778,139.008666944444
303.4,35.0006988888889,139.008654444444
303.6,35.000665,139.008642222222
303.8,35.0006313888889,139.008629722222
304,35.0005977777778,139.008618055556
304.2,35.0005647222222,139.008606944444
304.4,35.0005319444445,139.008595833333
304.6,35.0004988888889,139.008585
304.8,35.0004658333333,139.008573888889
305,35.0004325,139.0085625
305.2,35.0003986111111,139.008550555556
305.4,35.0042539444445,139.008538611111
305.6,35.0003311111111,139.008526666667
305.8,35.0002972222222,139.008514444444
306,35.0002648055556,139.008502777778
306.2,35.0002336111111,139.008491111111
306.4,35.0002027777778,139.008479444444
306.6,35.0001716666667,139.008467777778
306.8,35.0001405555556,139.008456388889
307,35.000112,139.008445833333
307.2,35.0000869444445,139.011953333333
307.4,35.0000616666667,139.008427777778
307.6,35.0000363888889,139.008418888889
307.8,35.0000113888889,139.008409722222
308,35.0166527777778,139.008400833333
308.2,35.0166280555556,139.008408333333
308.4,35.0166033333333,139.008382777778
308.6,35.0165786111111,139.008463333333
308.8,35.0165536111111,139.008364722222
309,35.0165294444445,139.008356111111
309.2,35.0016505555556,139.008348333333
309.4,35.0164822222222,139.008340277778
309.6,35.0164586111111,139.008332222222
309.8,35.0153238888889,139.008324166667
310,35.0164116666667,139.008220555556
310.2,35.0163886111111,139.008311111111
310.4,35.0163655555556,139.008305
310.6,35.0163427777778,139.008299166667
310.8,35.0163197222222,139.008293055556
311,35.0162977777778,139.008287777778
311.2,35.0162772222222,139.008283333333
311.4,35.0162569444445,139.008278888889
311.6,35.0162366666667,139.008274444444
